"","tract","Year","City","Community_Name","Detailed_Name","SPA","SD","CD","ca_ssd","ca_sad","totStreetSingAdult","totStreetFamHH","totStreetFamMem","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totYouthFamHH","totESAdultSingAdult","totESAdultFamHH","totESAdultFamMem","totESYouthSingYouth","totESYouthFamHH","totESYouthFamMem","totESYouthUnaccYouth","totTHAdultSingAdult","totTHAdultFamHH","totTHAdultFamMem","totTHYouthSingYouth","totTHYouthFamHH","totTHYouthFamMem","totTHYouthUnaccYouth","totSHAdultSingAdult","totSHAdultFamHH","totSHAdultFamMem","totSHYouthSingYouth","totSHYouthFamHH","totSHYouthFamMem","totSHYouthUnaccYouth","totUnsheltPeople","totESPeople","totTHPeople","totSHPeople","totSheltPeople","totPeople"
"97",113301,"2017","Los Angeles","Northridge","Northridge West NC",2,5,12,27,45,0,0,0,3,1,3,0,1,5,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"98",113303,"2017","Los Angeles","Chatsworth","Chatsworth NC",2,5,12,27,45,0,0,0,2,3,20,0,0,3,5,42,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,51,0,11,0,11,62
"99",113321,"2017","Los Angeles","Chatsworth","Chatsworth NC",2,5,12,27,45,0,0,0,1,0,6,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"100",113322,"2017","Los Angeles","Chatsworth","Chatsworth NC",2,5,12,27,45,0,0,0,0,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"101",113401,"2017","Los Angeles","Northridge","Northridge South NC",2,3,12,27,45,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"102",113421,"2017","Los Angeles","Winnetka","Winnetka NC",2,3,3,27,45,0,0,0,1,0,16,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
"103",113422,"2017","Los Angeles","Winnetka","Winnetka NC",2,3,3,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",115101,"2017","Los Angeles","Northridge","Northridge East NC",2,3,12,18,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"105",115103,"2017","Los Angeles","Northridge","Northridge East NC",2,5,12,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",115104,"2017","Los Angeles","Northridge","Northridge East NC",2,3,12,18,45,0,0,0,4,1,2,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"107",115201,"2017","Los Angeles","Northridge","Northridge East NC",2,3,12,27,45,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"108",115202,"2017","Los Angeles","Northridge","Northridge South NC",2,3,12,27,45,3,0,0,1,0,6,5,0,2,0,13,9,0,0,0,30,88,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,97,0,0,97,123
"109",115301,"2017","Los Angeles","Northridge","Northridge West NC",2,3,12,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",115302,"2017","Los Angeles","Northridge","Northridge South NC",2,3,12,27,45,1,0,0,0,3,5,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"111",115401,"2017","Los Angeles","Northridge","Northridge South NC",2,3,12,18,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"112",115403,"2017","Los Angeles","Northridge","Northridge South NC",2,3,12,18,45,2,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"113",115404,"2017","Los Angeles","Northridge","Northridge South NC",2,3,12,27,45,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"114",117101,"2017","Los Angeles","North Hills","North Hills East NC",2,3,7,18,46,0,0,0,1,0,1,4,3,2,0,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"115",117102,"2017","Los Angeles","North Hills","North Hills East NC",2,3,7,18,46,3,0,0,0,4,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"116",117201,"2017","Los Angeles","North Hills","North Hills West NC",2,3,7,18,46,0,0,0,0,0,0,3,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"117",117202,"2017","Los Angeles","North Hills","North Hills West NC",2,3,12,18,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"118",117301,"2017","Los Angeles","North Hills","North Hills West NC",2,3,12,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",117302,"2017","Los Angeles","Northridge","Northridge East NC",2,3,12,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",117303,"2017","Los Angeles","North Hills","North Hills West NC",2,3,12,18,46,10,0,0,6,0,6,1,8,10,0,13,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49
"121",117404,"2017","Los Angeles","North Hills","North Hills West NC",2,3,12,18,46,14,0,0,0,0,5,0,5,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
"122",117405,"2017","Los Angeles","North Hills","North Hills East NC",2,3,7,18,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"123",117407,"2017","Los Angeles","North Hills","North Hills East NC",2,3,6,18,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"124",117408,"2017","Los Angeles","North Hills","North Hills East NC",2,3,6,18,46,28,0,0,0,0,0,15,2,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57
"125",117510,"2017","Los Angeles","North Hills","North Hills East NC",2,3,7,18,46,9,0,0,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"126",117520,"2017","Los Angeles","North Hills","North Hills East NC",2,3,6,18,46,12,0,0,4,0,0,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,20,0,15,0,15,35
"127",117530,"2017","Los Angeles","North Hills","North Hills East NC",2,3,6,18,46,47,0,0,0,0,0,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71
"128",119001,"2017","Los Angeles","Arleta","Arleta NC",2,3,6,18,39,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"129",119002,"2017","Los Angeles","Arleta","Arleta NC",2,3,6,18,39,1,0,0,1,0,1,3,5,2,0,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
"130",119201,"2017","Los Angeles","Arleta","Arleta NC",2,3,6,18,39,8,0,0,0,0,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"131",119202,"2017","Los Angeles","Arleta","Arleta NC",2,3,6,18,39,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"132",119310,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"133",119320,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"134",119340,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"135",119341,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,2,0,0,0,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"136",119342,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",119400,"2017","Los Angeles","Arleta","Arleta NC",2,3,6,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",119700,"2017","Los Angeles","Arleta","Arleta NC",2,3,6,18,39,3,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"139",119800,"2017","Los Angeles","Arleta","Arleta NC",2,3,6,18,39,3,0,0,0,1,0,0,8,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"140",119900,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,0,0,0,1,0,3,0,1,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"141",120010,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,2,0,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"142",120020,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,1,0,0,2,1,1,0,5,3,2,2,0,10,0,0,54,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,154,0,0,154,172
"143",120030,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,6,0,0,3,2,0,0,3,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"144",120103,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,2,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"145",120104,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,6,0,0,0,1,1,1,6,0,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
"146",120105,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,0,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"147",120106,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"148",120107,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"149",120108,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,11,0,0,2,0,0,2,1,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"150",120300,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,2,0,0,3,0,1,0,2,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
"151",120400,"2017","Los Angeles","Panorama City","Panorama City NC",2,3,6,18,46,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"152",121010,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,6,18,39,8,0,0,1,3,5,0,5,2,5,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
"153",121020,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,2,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",121101,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,5,6,18,39,2,0,0,0,0,2,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"155",121102,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,6,18,39,3,0,0,0,2,18,1,6,0,4,38,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58
"156",121210,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,6,18,39,0,0,0,0,0,12,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
"157",121221,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,6,18,39,0,0,0,1,1,3,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"158",121222,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,6,18,39,0,0,0,3,5,7,0,0,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
"159",121600,"2017","Los Angeles","North Hollywood","North Hollywood West NC",2,3,2,18,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"160",121801,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,6,18,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"161",121802,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,6,18,39,7,0,0,5,2,10,0,1,8,4,21,0,2,0,43,0,0,0,0,0,0,0,18,61,0,1,3,0,0,0,0,0,0,0,0,41,43,64,0,107,148
"162",121900,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,6,18,39,6,0,0,1,0,7,0,4,2,0,15,0,8,1,141,7,20,3,3,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,171,5,0,176,206
"163",122000,"2017","Los Angeles","North Hollywood","North Hollywood West NC",2,3,2,18,39,2,0,0,2,0,8,4,5,3,0,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38
"164",122120,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,6,18,39,6,0,0,0,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"165",122121,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,2,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",122122,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,6,18,39,35,0,0,6,3,10,0,14,10,5,21,0,27,0,0,0,0,0,0,0,0,19,0,0,37,0,0,0,0,0,0,0,0,0,0,98,0,56,0,56,154
"167",122200,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,5,2,18,39,3,0,0,0,0,8,0,2,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
"168",122410,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,2,18,39,0,0,0,2,0,5,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"169",122420,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,2,18,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"170",123010,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,2,18,39,5,0,0,1,2,8,0,0,2,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
"171",123020,"2017","Los Angeles","Sun Valley","Sun Valley Area NC",2,3,2,18,39,0,0,0,0,4,9,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
"172",123103,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,9,0,0,4,3,10,0,0,6,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
"173",123104,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"174",123203,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,2,18,39,1,0,0,0,2,1,0,2,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"175",123204,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,2,18,39,3,0,0,6,0,1,0,1,10,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,0,12,0,12,29
"176",123205,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,2,18,39,2,0,0,0,1,4,0,3,0,2,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"177",123206,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,0,0,0,0,3,4,0,2,0,5,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"178",123301,"2017","Los Angeles","North Hollywood","North Hollywood Northeast NC",2,3,2,18,39,1,0,0,2,9,12,0,2,3,16,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49
"179",123303,"2017","Los Angeles","North Hollywood","North Hollywood West NC",2,3,2,18,46,2,0,0,0,2,5,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"180",123304,"2017","Los Angeles","North Hollywood","North Hollywood West NC",2,3,2,18,46,4,0,0,5,7,8,0,0,8,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
"181",123410,"2017","Los Angeles","North Hollywood","North Hollywood West NC",2,3,2,18,46,4,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"182",123420,"2017","Los Angeles","North Hollywood","Greater Valley Glen NC",2,3,2,18,46,1,0,0,0,1,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"183",123510,"2017","Los Angeles","Van Nuys","Greater Valley Glen NC",2,3,2,18,46,1,0,0,0,0,1,0,7,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"184",123520,"2017","Los Angeles","Van Nuys","Greater Valley Glen NC",2,3,2,18,46,0,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"185",123601,"2017","Los Angeles","Van Nuys","Greater Valley Glen NC",2,3,2,18,46,4,0,0,2,3,5,2,4,3,5,10,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
"186",123602,"2017","Los Angeles","Van Nuys","Greater Valley Glen NC",2,3,2,18,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"187",123700,"2017","Los Angeles","North Hollywood","Greater Valley Glen NC",2,3,2,18,46,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"188",123800,"2017","Los Angeles","North Hollywood","Greater Valley Glen NC",2,3,2,18,46,7,0,0,2,3,7,1,8,3,5,15,2,15,0,0,0,0,0,0,0,0,0,0,0,12,2,4,0,0,0,0,0,0,0,0,47,0,16,0,16,63
"189",123901,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,12,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"190",123902,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,1,0,0,10,2,3,0,2,16,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
"191",124000,"2017","Los Angeles","Valley Village","Valley Village NC",2,3,2,18,46,2,0,0,1,1,1,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"192",124102,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,1,0,0,1,0,2,1,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"193",124103,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"194",124104,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,4,0,0,4,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"195",124105,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"196",124201,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,1,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"197",124203,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"198",124204,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,1,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"199",124300,"2017","Los Angeles","North Hollywood","Mid-Town North Hollywood NC",2,3,2,18,39,2,0,0,1,0,3,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"200",124400,"2017","Los Angeles","Valley Village","Greater Valley Glen NC",2,3,2,18,46,0,0,0,2,0,2,0,4,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"201",124500,"2017","Los Angeles","Sherman Oaks","Greater Valley Glen NC",2,3,2,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",124600,"2017","Los Angeles","Sherman Oaks","Sherman Oaks NC",2,3,4,18,46,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"203",124700,"2017","Los Angeles","Sherman Oaks","Sherman Oaks NC",2,3,4,18,46,7,0,0,3,0,0,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"204",124902,"2017","Los Angeles","Valley Village","Valley Village NC",2,3,2,18,46,0,0,0,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
