STATE_FIPS,CNTY_FIPS,STCOFIPS,Tract,FIPS,SQMI,Jurisdiction,Year,Opt In,Counted,Opt In Name,City,Community Name,Community Type,Region ID,Region Name,Region,Alias,Street Singles,Street Family,Street_UYouth,Cars,Vans,Campers,Tents,Encampments,Units,Car People,VanPeople,Camper People,Tent People,Encamp People,YouthCount15,YouthCount13,ES_Single,ES_Family,ES_UYouth,TH_Singles,TH_Family,TH_UYouth,Street Count,Unsheltered,ES_People,TH_People,Sheltered,Individual,Family Members,Unaccompanied,2015_Total,2015Total_woYouth
6,37,6037,650701,6037650701,0.77,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4
6,37,6037,650702,6037650702,0.54,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,650800,6037650800,0.5,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,2,0,0,0,0,1,0,2,3,0,0,2,0,4,0,0,0,0,0,0,0,0,8,8,0,0,0,8,0,0,8,8
6,37,6037,650901,6037650901,2.21,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,2,0,0,1,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,5
6,37,6037,650902,6037650902,0.77,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,3
6,37,6037,651001,6037651001,0.56,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,651002,6037651002,0.45,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,3,0,0,0,3,1,0,0,4,0,5,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,10,10
6,37,6037,651101,6037651101,2.16,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,3
6,37,6037,651102,6037651102,0.33,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,651201,6037651201,0.67,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,651221,6037651221,0.26,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,651222,6037651222,0.58,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,2,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,5
6,37,6037,651301,6037651301,0.57,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4
6,37,6037,651302,6037651302,0.94,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
6,37,6037,651400,6037651400,1.09,Torrance,2015,Yes,Yes,Torrance,Torrance,Torrance,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670001,6037670001,0.36,Lomita,2015,Yes,Yes,Lomita,Lomita,Lomita,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
6,37,6037,670002,6037670002,0.33,Lomita,2015,Yes,Yes,Lomita,Lomita,Lomita,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
6,37,6037,670003,6037670003,0.58,Lomita,2015,Yes,Yes,Lomita,Lomita,Lomita,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,5,0,14,14,4,14,1,19,19
6,37,6037,670100,6037670100,0.55,Lomita,2015,Yes,Yes,Lomita,Lomita,Lomita,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,4,0,0,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,7,0,0,7,7
6,37,6037,670201,6037670201,1.84,Rolling Hills Estates,2015,Yes,Yes,Rolling Hills Estates,Rolling Hills Estates,Rolling Hills Estates,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670202,6037670202,1.17,Rolling Hills Estates,2015,Yes,Yes,Rolling Hills Estates,Rolling Hills Estates,Rolling Hills Estates,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670301,6037670301,1.8,Palos Verdes Estates,2015,Yes,Yes,Palos Verdes Estates,Palos Verdes Estates,Palos Verdes Estates,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670321,6037670321,1.55,Palos Verdes Estates,2015,Yes,Yes,Palos Verdes Estates,Palos Verdes Estates,Palos Verdes Estates,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670322,6037670322,1.39,Palos Verdes Estates,2015,Yes,Yes,Palos Verdes Estates,Palos Verdes Estates,Palos Verdes Estates,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670403,6037670403,0.68,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670405,6037670405,0.58,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,3
6,37,6037,670406,6037670406,0.46,Rolling Hills Estates,2015,Yes,Yes,Rolling Hills Estates,Rolling Hills Estates,Rolling Hills Estates,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670407,6037670407,0.5,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670411,6037670411,1.11,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670413,6037670413,0.82,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670414,6037670414,1.36,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670500,6037670500,3.1,Rolling Hills,2015,Yes,Yes,Rolling Hills,Rolling Hills,Rolling Hills,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670600,6037670600,5.42,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670701,6037670701,1.18,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,670702,6037670702,2.62,Rancho Palos Verdes,2015,Yes,Yes,Rancho Palos Verdes,Rancho Palos Verdes,Rancho Palos Verdes,City,SPA 8,Service Planning Area 8,South Bay / Harbor,SPA 8-South Bay / Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,700100,6037700100,0.45,West Hollywood,2015,Yes,Yes,West Hollywood,West Hollywood,West Hollywood,City,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,20,0,0,1,2,0,0,1,4,1,3,0,0,2,24,24,0,0,0,0,0,0,26,50,0,0,0,26,0,0,50,26
6,37,6037,700200,6037700200,0.25,West Hollywood,2015,Yes,Yes,West Hollywood,West Hollywood,West Hollywood,City,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,11,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,13,13,0,0,0,13,0,0,13,13
6,37,6037,700300,6037700300,0.22,West Hollywood,2015,Yes,Yes,West Hollywood,West Hollywood,West Hollywood,City,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,7,0,0,0,0,0,0,1,1,0,0,0,0,2,23,0,0,0,0,0,0,0,9,32,0,0,0,9,0,0,32,9
6,37,6037,700400,6037700400,0.52,West Hollywood,2015,Yes,Yes,West Hollywood,West Hollywood,West Hollywood,City,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,3
6,37,6037,700500,6037700500,0.42,West Hollywood,2015,Yes,Yes,West Hollywood,West Hollywood,West Hollywood,City,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,3
6,37,6037,700600,6037700600,2.17,Beverly Hills,2015,Yes,Yes,Beverly Hills,Beverly Hills,Beverly Hills,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4
6,37,6037,700700,6037700700,1.35,Beverly Hills,2015,Yes,Yes,Beverly Hills,Beverly Hills,Beverly Hills,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,5
6,37,6037,700800,6037700800,0.82,Beverly Hills,2015,Yes,Yes,Beverly Hills,Beverly Hills,Beverly Hills,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,14,0,0,1,0,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,19,19,0,0,0,19,0,0,19,19
6,37,6037,700901,6037700901,0.41,Beverly Hills,2015,Yes,Yes,Beverly Hills,Beverly Hills,Beverly Hills,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,3
6,37,6037,700902,6037700902,0.37,Beverly Hills,2015,Yes,Yes,Beverly Hills,Beverly Hills,Beverly Hills,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,2,0,0,0,0,1,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,6,6
6,37,6037,701000,6037701000,0.55,Beverly Hills,2015,Yes,Yes,Beverly Hills,Beverly Hills,Beverly Hills,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
6,37,6037,701100,6037701100,0.96,US Dept. of Veterans Affairs West L.A. Campus,2015,Yes,Yes,U.S. Dept of Veteran Affairs (West LA Campus),Unincorporated,Veterans Administration,Unincorporated,SPA 3,Service Planning Area 3,San Gabriel Valley,SPA 3-San Gabriel Valley,0,0,0,0,0,0,0,13,13,0,0,0,0,25,1,0,333,0,0,157,0,0,25,26,0,0,490,515,0,0,516,515
6,37,6037,701201,6037701201,0.74,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,701202,6037701202,0.16,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,701301,6037701301,0.82,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,13,0,0,0,8,0,0,13,8
6,37,6037,701302,6037701302,0.18,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,5
6,37,6037,701400,6037701400,0.34,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,31,0,0,2,0,0,0,1,3,3,0,0,0,2,0,3,0,0,0,0,0,0,36,36,0,0,0,36,0,0,36,36
6,37,6037,701501,6037701501,0.24,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,9,9,0,49,49,9,49,0,58,58
6,37,6037,701502,6037701502,0.24,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,8,11,0,0,0,8,0,0,11,8
6,37,6037,701601,6037701601,0.48,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,6,0,0,1,2,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,10,10
6,37,6037,701602,6037701602,0.26,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4
6,37,6037,701701,6037701701,0.25,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,10,0,0,0,0,0,0,6,6,0,0,0,0,12,8,0,0,0,0,0,0,0,22,30,0,0,0,22,0,0,30,22
6,37,6037,701702,6037701702,0.23,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,30,0,0,1,6,0,2,2,11,1,10,0,3,4,3,0,1,14,0,28,7,0,48,51,15,35,50,77,21,0,101,98
6,37,6037,701801,6037701801,0.73,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,22,0,0,1,4,1,0,1,7,1,7,2,0,2,0,0,8,0,0,19,0,0,34,34,8,19,27,61,0,0,61,61
6,37,6037,701802,6037701802,0.48,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,27,0,0,1,5,3,0,2,11,1,8,5,0,4,10,2,0,0,0,15,0,0,45,55,0,15,15,60,0,0,70,60
6,37,6037,701900,6037701900,0.7,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,126,2,1,6,6,1,0,0,13,9,10,2,0,0,48,22,45,0,0,0,0,0,150,198,45,0,45,192,2,1,243,195
6,37,6037,702000,6037702000,0.43,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,14,0,0,1,3,0,0,0,4,1,5,0,0,0,0,1,0,0,0,0,0,0,20,20,0,0,0,20,0,0,20,20
6,37,6037,702100,6037702100,0.4,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,6,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,8,9,0,0,0,8,0,0,9,8
6,37,6037,702201,6037702201,0.47,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,12,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6,0,0,13,14,0,6,6,19,0,0,20,19
6,37,6037,702202,6037702202,0.39,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,3,0,0,0,4,1,0,0,5,0,7,2,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,12,0,0,12,12
6,37,6037,702300,6037702300,1,Santa Monica,2015,Yes,Yes,Santa Monica,Santa Monica,Santa Monica,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,6,0,0,5,1,2,0,0,8,7,2,4,0,0,1,1,0,0,0,0,0,0,19,20,0,0,0,19,0,0,20,19
6,37,6037,702400,6037702400,0.77,Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,12,0,0,0,0,2,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,16,18,0,0,0,16,0,0,18,16
6,37,6037,702501,6037702501,0.52,Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,702502,6037702502,0.67,Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,4,3
6,37,6037,702600,6037702600,0.84,Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,4,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,8,0,0,8,8
6,37,6037,702700,6037702700,0.53,Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,2,0,0,0,2,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,7,5
6,37,6037,702801,6037702801,0.47,Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,2,0,0,0,1,0,0,1,2,0,2,0,0,2,0,1,0,0,0,0,0,0,6,6,0,0,0,6,0,0,6,6
6,37,6037,702802,6037702802,0.21,Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,702803,6037702803,0.32,Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,2,0,0,5,3,2,0,1,11,7,5,4,0,2,1,0,1,34,0,0,0,0,20,21,35,0,35,21,34,0,56,55
6,37,6037,702901,6037702901,0.91,Marina del Rey,2015,Yes,Yes,Marina del Rey,Unincorporated,Marina del Rey,Unincorporated,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,2,0,0,0,0,0,2,0,2,0,0,0,3,0,4,0,0,0,0,0,0,0,5,9,0,0,0,5,0,0,9,5
6,37,6037,703001,6037703001,1.81,Unincorporated Culver City,2015,Yes,Yes,Culver City,Culver City,Culver City,City,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,6,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,8,0,0,8,8
6,37,6037,703002,6037703002,1.24,Ladera Heights,2015,Yes,Yes,Ladera Heights,Unincorporated,Ladera Heights,Unincorporated,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,7,2,3,0,0,12,10,3,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,15,0,0,15,15
6,37,6037,703100,6037703100,1.04,View Park-Windsor Hills,2015,Yes,Yes,View Park-Windsor Hills,Unincorporated,View Park-Windsor Hills,Unincorporated,SPA 6,Service Planning Area 6,South Los Angeles,SPA 6-South Los Angeles,4,0,0,4,0,0,0,1,5,6,0,0,0,2,0,0,0,0,0,0,0,0,12,12,0,0,0,12,0,0,12,12
6,37,6037,703200,6037703200,0.82,View Park-Windsor Hills,2015,Yes,Yes,View Park-Windsor Hills,Unincorporated,View Park-Windsor Hills,Unincorporated,SPA 6,Service Planning Area 6,South Los Angeles,SPA 6-South Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,800101,6037800101,3.18,Calabasas,2015,No,No,Calabasas (and Hidden Hills),Calabasas,Calabasas,City,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,800102,6037800102,20.33,Topanga,2015,No,No,Topanga,Unincorporated,Topanga,Unincorporated,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,800201,6037800201,6.99,Calabasas (and Hidden Hills),2015,No,No,Calabasas (and Hidden Hills),Calabasas,Calabasas,City,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
